source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
,,,,,,,,,"Dermacentor latus Cooley, 1937",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,latus,,species,,"Cooley, 1937",,,,,,Dermacentor latus
,,,,,,,,,Dermacentor margitum (Sulzer),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,margitum,,species,,(Sulzer),,,,,,Dermacentor margitum
,,,,,,,,,Dermacentor margitus Sulzer,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,margitus,,species,,Sulzer,,,,,,Dermacentor margitus
,,,,,,,,,Dermacentor modestus Banks,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,modestus,,species,,Banks,,,,,,Dermacentor modestus
,,,,,,,,,Dermacentor montanus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,montanus,,species,,,,,,,,Dermacentor montanus
,,,,,,,,,Dermacentor nitens ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,nitens,,species,,,,,,,,Dermacentor nitens
,,,,,,,,,Dermacentor niveus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,niveus,,species,,Neumann,,,,,,Dermacentor niveus
,,,,,,,,,Dermacentor nuttalli Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,nuttalli,,species,,Olenev,,,,,,Dermacentor nuttalli
,,,,,,,,,Dermacentor occidentalis Marx,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,occidentalis,,species,,Marx,,,,,,Dermacentor occidentalis
,,,,,,,,,"Dermacentor pamensis Apanaskevich & Bermudez, 2013",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,pamensis,,species,,"Apanaskevich & Bermudez, 2013",,,,,,Dermacentor pamensis
,,,,,,,,,Dermacentor parumapertus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,parumapertus,,species,,Neumann,,,,,,Dermacentor parumapertus
,,,,,,,,,Dermacentor pavlovskyi Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,pavlovskyi,,species,,Olenev,,,,,,Dermacentor pavlovskyi
,,,,,,,,,Dermacentor pictus Hermann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,pictus,,species,,Hermann,,,,,,Dermacentor pictus
,,,,,,,,,Dermacentor raskemensis Pomerantzev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,raskemensis,,species,,Pomerantzev,,,,,,Dermacentor raskemensis
,,,,,,,,,Dermacentor reticulatus (Fabricius),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,reticulatus,,species,,(Fabricius),,,,,,Dermacentor reticulatus
,,,,,,,,,Dermacentor rhinocerinus denny ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,rhinocerinus,denny,subspecies,,,,,,,,Dermacentor rhinocerinus denny
,,,,,,,,,Dermacentor rhinocerinus (Denny),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,rhinocerinus,,species,,(Denny),,,,,,Dermacentor rhinocerinus
,,,,,,,,,Dermacentor rhinocerotis (De Geer),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,rhinocerotis,,species,,(De Geer),,,,,,Dermacentor rhinocerotis
,,,,,,,,,"Dermacentor silvarum ablutus Schulze, 1933",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,silvarum,ablutus,subspecies,,"Schulze, 1933",,,,,,Dermacentor silvarum ablutus
,,,,,,,,,Dermacentor silvarum Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,silvarum,,species,,Olenev,,,,,,Dermacentor silvarum
,,,,,,,,,Dermacentor sinicus pallidior Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,sinicus,pallidior,subspecies,,Schulze,,,,,,Dermacentor sinicus pallidior
,,,,,,,,,Dermacentor sinicus sinicus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,sinicus,sinicus,subspecies,,Schulze,,,,,,Dermacentor sinicus sinicus
,,,,,,,,,Dermacentor sinicus Schulz,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,sinicus,,species,,Schulz,,,,,,Dermacentor sinicus
,,,,,,,,,Dermacentor steini leviculus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,steini,leviculus,subspecies,,Schulze,,,,,,Dermacentor steini leviculus
,,,,,,,,,Dermacentor steini steini Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,steini,steini,subspecies,,Schulze,,,,,,Dermacentor steini steini
,,,,,,,,,Dermacentor steini Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,steini,,species,,Schulze,,,,,,Dermacentor steini
,,,,,,,,,Dermacentor taiwanensis Sugimoto,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,taiwanensis,,species,,Sugimoto,,,,,,Dermacentor taiwanensis
,,,,,,,,,Dermacentor ushakovae ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,ushakovae,,species,,,,,,,,Dermacentor ushakovae
,,,,,,,,,Dermacentor variabilis (Say),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,variabilis,,species,,(Say),,,,,,Dermacentor variabilis
,,,,,,,,,Dermacentor venustus Marx,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Dermacentor,,venustus,,species,,Marx,,,,,,Dermacentor venustus
,,,,,,,,,Haemaphysalis abolmisalis ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,abolmisalis,,species,,,,,,,,Haemaphysalis abolmisalis
,,,,,,,,,Haemaphysalis aborensis Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aborphysalis,aborensis,,species,,Warburton,,,,,,Haemaphysalis aborensis
,,,,,,,,,Haemaphysalis aciculifer Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,aciculifer,,species,,Warburton,,,,,,Haemaphysalis aciculifer
,,,,,,,,,Haemaphysalis aculeata Lavarra,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,aculeata,,species,,Lavarra,,,,,,Haemaphysalis aculeata
,,,,,,,,,Haemaphysalis adleri Feldman-Muhsam,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,adleri,,species,,Feldman-Muhsam,,,,,,Haemaphysalis adleri
,,,,,,,,,Haemaphysalis anomala Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,anomala,,species,,Warburton,,,,,,Haemaphysalis anomala
,,,,,,,,,"Haemaphysalis anoplos Hoogstraal, Uilenberg & Klein",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,anoplos,,species,,"Hoogstraal, Uilenberg & Klein",,,,,,Haemaphysalis anoplos
,,,,,,,,,Haemaphysalis aponommoides Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Alloceraea,aponommoides,,species,,Warburton,,,,,,Haemaphysalis aponommoides
,,,,,,,,,Haemaphysalis asiatica (Supino),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,asiatica,,species,,(Supino),,,,,,Haemaphysalis asiatica
,,,,,,,,,"Haemaphysalis atherurus Hoogstraal, Trapido & Kohls",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aborphysalis,atherurus,,species,,"Hoogstraal, Trapido & Kohls",,,,,,Haemaphysalis atherurus
,,,,,,,,,Haemaphysalis bancrofti Nuttall & Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,bancrofti,,species,,Nuttall & Warburton,,,,,,Haemaphysalis bancrofti
,,,,,,,,,Haemaphysalis bandicota Hoogstraal & Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Ornithophysalis,bandicota,,species,,Hoogstraal & Kohls,,,,,,Haemaphysalis bandicota
,,,,,,,,,Haemaphysalis bartelsi schulze Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,bartelsi,schulze,subspecies,,Schulze,,,,,,Haemaphysalis bartelsi schulze
,,,,,,,,,Haemaphysalis bartelsi Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,bartelsi,,species,,Schulze,,,,,,Haemaphysalis bartelsi
,,,,,,,,,Haemaphysalis bedfordi ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,bedfordi,,species,,,,,,,,Haemaphysalis bedfordi
,,,,,,,,,"Haemaphysalis bequaerti Hoogstraal, 1956",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,bequaerti,,species,,"Hoogstraal, 1956",,,,,,Haemaphysalis bequaerti
,,,,,,,,,Haemaphysalis birmaniae Supino,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,birmaniae,,species,,Supino,,,,,,Haemaphysalis birmaniae
,,,,,,,,,Haemaphysalis bispinosa Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,bispinosa,,species,,Neumann,,,,,,Haemaphysalis bispinosa
,,,,,,,,,Haemaphysalis borneata Hoogstraal,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,borneata,,species,,Hoogstraal,,,,,,Haemaphysalis borneata
,,,,,,,,,Haemaphysalis bremneri Roberts,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Ornithophysalis,bremneri,,species,,Roberts,,,,,,Haemaphysalis bremneri
,,,,,,,,,Haemaphysalis calcarata Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,calcarata,,species,,Neumann,,,,,,Haemaphysalis calcarata
,,,,,,,,,Haemaphysalis calvus Nuttall & Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Paraphysalis,calvus,,species,,Nuttall & Warburton,,,,,,Haemaphysalis calvus
,,,,,,,,,Haemaphysalis campanulata Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,campanulata,,species,,Warburton,,,,,,Haemaphysalis campanulata
,,,,,,,,,Haemaphysalis canestrinii (Supino),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,canestrinii,,species,,(Supino),,,,,,Haemaphysalis canestrinii
,,,,,,,,,Haemaphysalis capricornis Hoogstraal,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aborphysalis,capricornis,,species,,Hoogstraal,,,,,,Haemaphysalis capricornis
,,,,,,,,,Haemaphysalis caucasica Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,caucasica,,species,,Olenev,,,,,,Haemaphysalis caucasica
,,,,,,,,,"Haemaphysalis celebensis Hoogstraal, Trapido & Kohls",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,celebensis,,species,,"Hoogstraal, Trapido & Kohls",,,,,,Haemaphysalis celebensis
,,,,,,,,,"Haemaphysalis centropi Kohls, 1949",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Ornithophysalis,centropi,,species,,"Kohls, 1949",,,,,,Haemaphysalis centropi
,,,,,,,,,Haemaphysalis centrosa ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,centrosa,,species,,,,,,,,Haemaphysalis centrosa
,,,,,,,,,Haemaphysalis choprai Sharif,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,choprai,,species,,Sharif,,,,,,Haemaphysalis choprai
,,,,,,,,,Haemaphysalis chordeilis (Packard),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aboimisalis,chordeilis,,species,,(Packard),,,,,,Haemaphysalis chordeilis
,,,,,,,,,Haemaphysalis cinbari punctata ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,cinbari,punctata,subspecies,,,,,,,,Haemaphysalis cinbari punctata
,,,,,,,,,Haemaphysalis cinbari Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aboimisalis,cinbari,,species,,Koch,,,,,,Haemaphysalis cinbari
,,,,,,,,,Haemaphysalis colesbergensis Apanaskevich & Horak 2008,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,colesbergensis,,species,,Apanaskevich & Horak 2008,,,,,,Haemaphysalis colesbergensis
,,,,,,,,,Haemaphysalis concin Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,concin,,species,,Koch,,,,,,Haemaphysalis concin
,,,,,,,,,"Haemaphysalis conrnigeria shimoga Trapido & Hoogstraal, 1964",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,conrnigeria,shimoga,subspecies,,"Trapido & Hoogstraal, 1964",,,,,,Haemaphysalis conrnigeria shimoga
,,,,,,,,,Haemaphysalis cooleyi Bedford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,cooleyi,,species,,Bedford,,,,,,Haemaphysalis cooleyi
,,,,,,,,,Haemaphysalis cornigera cornigera Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,cornigera,cornigera,subspecies,,Neumann,,,,,,Haemaphysalis cornigera cornigera
,,,,,,,,,"Haemaphysalis cornigera shimoga Trapido & Hoogstraal, 1964",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,cornigera,shimoga,subspecies,,"Trapido & Hoogstraal, 1964",,,,,,Haemaphysalis cornigera shimoga
,,,,,,,,,Haemaphysalis cornigera Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,cornigera,,species,,Neumann,,,,,,Haemaphysalis cornigera
,,,,,,,,,"Haemaphysalis cornupunctata Hoogstraal & Varma, 1962",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aboimisalis,cornupunctata,,species,,"Hoogstraal & Varma, 1962",,,,,,Haemaphysalis cornupunctata
,,,,,,,,,Haemaphysalis cuspidata Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,cuspidata,,species,,Warburton,,,,,,Haemaphysalis cuspidata
,,,,,,,,,"Haemaphysalis danieli CERNY& Hoogstraal, 1977",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,danieli,,species,,"CERNY& Hoogstraal, 1977",,,,,,Haemaphysalis danieli
,,,,,,,,,Haemaphysalis darjeeling Hoogstraal & Dhanda,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,darjeeling,,species,,Hoogstraal & Dhanda,,,,,,Haemaphysalis darjeeling
,,,,,,,,,"Haemaphysalis davisi Hoogstraal, Dhanda & Bhat",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Kaiseria,davisi,,species,,"Hoogstraal, Dhanda & Bhat",,,,,,Haemaphysalis davisi
,,,,,,,,,Haemaphysalis dentatus (Packard),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Gonixodes,dentatus,,species,,(Packard),,,,,,Haemaphysalis dentatus
,,,,,,,,,Haemaphysalis doenitzi Warburton & Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Ornithophysalis,doenitzi,,species,,Warburton & Nuttall,,,,,,Haemaphysalis doenitzi
,,,,,,,,,Haemaphysalis elliptica ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,elliptica,,species,,,,,,,,Haemaphysalis elliptica
,,,,,,,,,Haemaphysalis elongata Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Elongiphysalis,elongata,,species,,Neumann,,,,,,Haemaphysalis elongata
,,,,,,,,,Haemaphysalis ericei Pavesi,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,ericei,,species,,Pavesi,,,,,,Haemaphysalis ericei
,,,,,,,,,Haemaphysalis ericei turanica Pospelova-Shtrom,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,ericei,turanica,subspecies,,Pospelova-Shtrom,,,,,,Haemaphysalis ericei turanica
,,,,,,,,,Haemaphysalis ericei ericei Pavesi,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,ericei,ericei,subspecies,,Pavesi,,,,,,Haemaphysalis ericei ericei
,,,,,,,,,Haemaphysalis ethiopica Santos & Dias,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,ethiopica,,species,,Santos & Dias,,,,,,Haemaphysalis ethiopica
,,,,,,,,,"Haemaphysalis eupleres Hoogstraal, Kohls & Trapido",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,eupleres,,species,,"Hoogstraal, Kohls & Trapido",,,,,,Haemaphysalis eupleres
,,,,,,,,,Haemaphysalis flava Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,flava,,species,,Neumann,,,,,,Haemaphysalis flava
,,,,,,,,,Haemaphysalis formosensis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Aborphysalis,formosensis,,species,,Neumann,,,,,,Haemaphysalis formosensis
,,,,,,,,,"Haemaphysalis fossae Hoogstraal, 1953",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Rhipistoma,fossae,,species,,"Hoogstraal, 1953",,,,,,Haemaphysalis fossae
,,,,,,,,,Haemaphysalis fujisa Kitaoka,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,fujisa,,species,,Kitaoka,,,,,,Haemaphysalis fujisa
,,,,,,,,,Haemaphysalis garhwalensis Dhanda & Bhat,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Allophysalis,garhwalensis,,species,,Dhanda & Bhat,,,,,,Haemaphysalis garhwalensis
,,,,,,,,,Haemaphysalis goral Hoogstraal,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,Haemaphysalis,goral,,species,,Hoogstraal,,,,,,Haemaphysalis goral
,,,,,,,,,Haemaphysalis haemaphysalis ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,HAEMAPHYSALIE,,,Haemaphysalis,,haemaphysalis,,species,,,,,,,,Haemaphysalis haemaphysalis
