source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonicalName,acceptedTaxon,parentTaxon
Lewis,Animalia,Ceratophyllidae,Species,"Scalon, 1935",,Ceratophyllus caracoi,Monopsyllus anisus,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Brelih & Trilar, 2001",,Ceratophyllus carniolicus,Ceratophyllus carniolicus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Tiflov, 1937",,Ceratophyllus caspius,Callopsylla caspia caspia,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Jordan, 1926",,Ceratophyllus celsus,Ceratophyllus celsus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wang, 1957",,Ceratophyllus chaoi,Ceratophyllus farreni chaoi,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Beaucournu, Monnat & Launay, 1982",,Ceratophyllus chasteli,Ceratophyllus chasteli,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Liu & Wu, 1962",,Ceratophyllus chutsaensis,Ceratophyllus chutsaensis,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Hubbard, 1940",,Ceratophyllus ciliatus kincaidi,Amonopsyllus ciliatus,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Hubbard, 1940",,Ceratophyllus ciliatus protinus,Amonopsyllus ciliatus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratophyllus cinereae,Dasypsyllus gallinulae gallinulae,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Stewart, 1928",,Ceratophyllus citelli,Thrassis fotus,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Eads, 1956",,Ceratophyllus coahuilensis,Ceratophyllus coahuilensis,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"(Gervais, 1844)",,Ceratophyllus columbae,Ceratophyllus columbae,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus consimilis,Nosopsyllus consimilis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Peus, 1941",,Ceratophyllus corvinus,Ceratophyllus rossittensis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1911",,Ceratophyllus crassus,Oropsylla silantiewi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Rothschild, 1903",,Ceratophyllus dalei,Ceratophyllus rusticus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Rothschild, 1909",,Ceratophyllus danubianus,Citellophilus simplex simplex,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Nordberg, 1935",,Ceratophyllus delichoni,Ceratophyllus delichoni,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Jordan, 1925",,Ceratophyllus diffinis,Ceratophyllus diffinis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wahlgren, 1903",,Ceratophyllus digitalis,Ceratophyllus vagabundus vagabundus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Mikulin, 1958",,Ceratophyllus dimi,Ceratophyllus vagabundus insularis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus dubius,Citellophilus tesquorum tesquorum,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Rothschild, 1904",,Ceratophyllus endymionis,Nosopsyllus fasciatus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Ioff, 1950",,Ceratophyllus enefdeae enefdeae,Ceratophyllus enefdeae enefdeae,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Kunitskaya, 1968",,Ceratophyllus enefdeae tjanschani,Ceratophyllus enefdeae tjanschani,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Jordan, 1929",,Ceratophyllus eumolpi cyrturus,Eumolpianus eumolpi,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1911",,Ceratophyllus famulus,Citellophilus tesquorum mongolicus,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Smit & Allan, 1955",,Ceratophyllus farreni chaoi,Ceratophyllus farreni chaoi,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Rothschild, 1905",,Ceratophyllus farreni farreni,Ceratophyllus farreni farreni,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Jordan & Rothschild, 1912",,Ceratophyllus farreni meridionalis,Ceratophyllus farreni farreni,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Bosc, 1800",,Ceratophyllus fasciatus,Nosopsyllus fasciatus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus fimbriatus,Macrostylophora fimbriata,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Usher, 1968",,Ceratophyllus fionnus,Ceratophyllus fionnus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,Rothschild 1909,,Ceratophyllus flaveolus,Ceratophyllus styx styx,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Darskaya, 1950",,Ceratophyllus frigoris,Ceratophyllus frigoris,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"(Walker, 1856)",,Ceratophyllus fringillae,Ceratophyllus fringillae,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Dudolkina, 1946",,Ceratophyllus gallinae dilatus,Ceratophyllus tribulis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Wagner, 1930",,Ceratophyllus gallinae kievensis,Ceratophyllus tribulis,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"(Schrank, 1803)",,Ceratophyllus gallinae,Ceratophyllus gallinae,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Rothschild, 1902",,Ceratophyllus garei,Ceratophyllus garei,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"C. Fox, 1914",,Ceratophyllus gibsoni,Ceratophyllus gallinae,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1922",,Ceratophyllus gilvus,Ceratophyllus gilvus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Jordan, 1930",,Ceratophyllus gladiolus caducus,Thrassis bacchi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Dampf, 1908",,Ceratophyllus glaphyrus,Ceratophyllus gallinae,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wu & Li, 1992",,Ceratophyllus guinanensis,Ceratophyllus guinanensis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Jameson & Sakaguti, 1959",,Ceratophyllus hagoromo,Ceratophyllus hagoromo,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus hastatus,Macrostylophora hastata hastata,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Peus, 1954",,Ceratophyllus hirundinis oiticus,Ceratophyllus hirundinis,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"(Curtis, 1826)",,Ceratophyllus hirundinis,Ceratophyllus hirundinis,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Chao, 1947",,Ceratophyllus hirundinis,Ceratophyllus hirundinis,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1922",,Ceratophyllus idius,Ceratophyllus idius,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Darskaya & Shiranovich, 1971",,Ceratophyllus igii,Ceratophyllus igii,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan, 1929",,Ceratophyllus immitis,Megabothris groenlandicus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan, 1925",,Ceratophyllus isus,Amaradix bitterrootensis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Tiraboschi, 1904",,Ceratophyllus italicus,Nosopsyllus londiniensis londiniensis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Wagner, 1930",,Ceratophyllus laeviceps mongolicus,Nosopsyllus laeviceps ellobii,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Holland, 1951",,Ceratophyllus lari,Ceratophyllus lari,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Rothschild, 1911",,Ceratophyllus laverani,Myoxopsylla laverani,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wagner, 1909",,Ceratophyllus laviceps,Nosopsyllus laeviceps laeviceps,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Wu & Li, 1990",,Ceratophyllus liae,Ceratophyllus liae,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus lilantiewi,Oropsylla silantiewi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Rothschild, 1903",,Ceratophyllus londiniensis,Nosopsyllus londiniensis londiniensis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Baker, 1904",,Ceratophyllus lucidus,Monopsyllus vison,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Jordan & Rothschild, 1920",,Ceratophyllus lunatus lunatus,Rosickyiana lunata,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus lupatus,Macrostylophora lupata lupata,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1927",,Ceratophyllus maculatus,Ceratophyllus maculatus,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner & Ioff, 1926",,Ceratophyllus martinoi,Citellophilus martinoi martinoi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Nordberg, 1935",,Ceratophyllus microti,Megabothris rectangulatus,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1916",,Ceratophyllus mokrzeckyi,Nosopsyllus mokrzeckyi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus mustelae,Amalaraeus penicilliger mustelae,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Tsai, Pan & Liu, 1980",,Ceratophyllus nanshanensis,Ceratophyllus nanshanensis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Rothschild, 1901",,Ceratophyllus newsteadi,Dasypsyllus gallinulae gallinulae,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Jordan, 1929",,Ceratophyllus niger inflexus,Ceratophyllus niger,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"C. Fox, 1908",,Ceratophyllus niger,Ceratophyllus niger,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus nilgiriensis,Nosopsyllus nilgiriensis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1915",,Ceratophyllus numidus,Ceratophyllus farreni farreni,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Baker, 1904",,Ceratophyllus oculatus,Nosopsyllus fasciatus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wagner, 1903",,Ceratophyllus oligochaetus,Ceratophyllus garei,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Scalon & Violovich, 1961",,Ceratophyllus olsufjevi,Ceratophyllus olsufjevi,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Jordan, 1937",,Ceratophyllus orites,Ceratophyllus orites,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Nordberg, 1935",,Ceratophyllus palmeni,Ceratophyllus garei,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan, 1925",,Ceratophyllus pansus,Thrassis bacchi,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Li, 1952",,Ceratophyllus passerius,Ceratophyllus tribulis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Augustson, 1942",,Ceratophyllus pelecani,Ceratophyllus pelecani,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Ioff, 1946",,Ceratophyllus penicilliger demotus,Amalaraeus penicilliger pedias,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Yurkina, 1961",,Ceratophyllus penicilliger nivalis,Amalaraeus penicilliger kratochvili,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Stewart, 1928",,Ceratophyllus peromysci,Aetheca wagneri,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Wagner, 1936",,Ceratophyllus petrochelidoni,Ceratophyllus petrochelidoni,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Rothschild, 1909",,Ceratophyllus phaulius,Ceratophyllus hirundinis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Smit, 1976",,Ceratophyllus phrillinae,Ceratophyllus phrillinae,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Cai & Wu, 1988",,Ceratophyllus picatilis,Ceratophyllus picatilis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus pinnatus,Ceratophyllus hirundinis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Rothschild, 1905",,Ceratophyllus poeantis,Oropsylla idahoensis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Baker, 1904",,Ceratophyllus proximus,Thrassis arizonensis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Nordberg, 1935",,Ceratophyllus pteromydis,Monopsyllus indages,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1920",,Ceratophyllus pullatus,Ceratophyllus pullatus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus punensis,Nosopsyllus punensis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Zhang & Ma, 1985",,Ceratophyllus qinghaiensis,Ceratophyllus qinghaiensis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"I. Fox, 1940",,Ceratophyllus quebecensis,Ceratophyllus garei,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Holland, 1960",,Ceratophyllus rauschi,Ceratophyllus rauschi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wahlgren, 1903",,Ceratophyllus rectangulatus,Megabothris rectangulatus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Liu, 1935",,Ceratophyllus rileyi,Ceratophyllus diffinis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Smit, 1956",,Ceratophyllus riparius freyi,Ceratophyllus styx freyi,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1920",,Ceratophyllus riparius,Ceratophyllus riparius,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Liu, 1935",,Ceratophyllus rossittensis swansoni,Ceratophyllus rossittensis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Peus, 1941",,Ceratophyllus rossittensis monasteriensis,Ceratophyllus rossittensis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Dampf, 1913",,Ceratophyllus rossittensis,Ceratophyllus rossittensis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Waterston, 1910",,Ceratophyllus rothschildi,Callopsylla waterstoni,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Wagner, 1903",,Ceratophyllus rusticus,Ceratophyllus rusticus,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus sarinus,Nosopsyllus sarinus sarinus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan, 1933",,Ceratophyllus saundersi,Oropsylla bruneri,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Kolenati, 1856",,Ceratophyllus sciuri,Monopsyllus sciurorum sciurorum,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Yurkina, 1961",,Ceratophyllus sciurorum affinis,Monopsyllus sciurorum asiaticus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Wagner, 1898",,Ceratophyllus sciurorum dryas,Monopsyllus sciurorum sciurorum,Ceratophyllus
"Lewis, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Schrank, 1803",,Ceratophyllus sciurorum sciurorum,Monopsyllus sciurorum sciurorum,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Tsai, Wu & Liu, 1974",,Ceratophyllus sclerapicalis,Ceratophyllus sclerapicalis,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Species,"Holland, 1952",,Ceratophyllus scopulorum,Ceratophyllus scopulorum,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus simla,Nosopsyllus simla,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1902",,Ceratophyllus simplex,Citellophilus simplex simplex,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus sincerus,Nosopsyllus sincerus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Jordan, 1932",,Ceratophyllus sinicus,Ceratophyllus sinicus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1903",,Ceratophyllus spinosus,Ceratophyllus spinosus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Brown, 1968",,Ceratophyllus sternacuminatus,Ceratophyllus idius,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Scalon, 1977",,Ceratophyllus styx concinnus,Ceratophyllus styx concinnus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Nordberg, 1935",,Ceratophyllus styx freyi,Ceratophyllus styx freyi,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Rothschild, 1900",,Ceratophyllus styx styx,Ceratophyllus styx styx,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus sucinus,Nosopsyllus mokrzeckyi,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1927",,Ceratophyllus tamias,Monopsyllus indages,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratophyllus tamilanus,Nosopsyllus tamilanus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Liu, Wu & Wu, 1966",,Ceratophyllus tenuihamus,Callopsylla sparsilis sparsilis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Mikulin, 1951",,Ceratophyllus tesquorum dzetysuensis,Citellophilus altaicus,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus tesquorum,Citellophilus tesquorum tesquorum,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Argyropulo & Dubinin, 1948",,Ceratophyllus tiflovi elbursi,Callopsylla caspia tiflovi,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Smit, 1978",,Ceratophyllus titicacensis,Ceratophyllus titicacensis,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Ioff & Argyropulo, 1934",,Ceratophyllus transcaucasicus,Citellophilus transcaucasicus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Jordan, 1926",,Ceratophyllus tribulis,Ceratophyllus tribulis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Mikulin, 1958",,Ceratophyllus trispinus balkhaschensis,Citellophilus trispinus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dampf, 1908",,Ceratophyllus troglodytes,Ceratophyllus hirundinis,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Holland, 1945",,Ceratophyllus tundrensis,Rosickyiana lunata,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Rothschild, 1909",,Ceratophyllus turbidus,Megabothris turbidus,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Wagner, 1898",,Ceratophyllus uralensis,Tarsopsylla octodecimdentata,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Species,"Chapin, 1919",,Ceratophyllus utahensis,Ceratophyllus garei,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Jordan, 1926",,Ceratophyllus vagabundus alpestris,Ceratophyllus vagabundus alpestris,Ceratophyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Ceratophyllidae,Subspecies,"Rothschild, 1906",,Ceratophyllus vagabundus insularis,Ceratophyllus vagabundus insularis,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Wagner, 1930",,Ceratophyllus vagabundus orientalis,Ceratophyllus vagabundus vagabundus,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"(Boheman, 1866)",,Ceratophyllus vagabundus vagabundus,Ceratophyllus vagabundus vagabundus,Ceratophyllus
"Lewis, FMNH, NMNH",Animalia,Ceratophyllidae,Subspecies,"Hubbard, 1952",,Ceratophyllus vison fousta,Monopsyllus vison,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Subspecies,"Hubbard, 1954",,Ceratophyllus vison reeheri,Monopsyllus vison,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Jordan, 1929",,Ceratophyllus wagneri ophidius,Aetheca wagneri,Ceratophyllus
Lewis,Animalia,Ceratophyllidae,Subspecies,"Jordan, 1929",,Ceratophyllus wagneri systaltus,Aetheca wagneri,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Rothschild, 1909",,Ceratophyllus walkeri,Megabothris walkeri,Ceratophyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Jordan, 1925",,Ceratophyllus waterstoni,Callopsylla waterstoni,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Wang & Liu, 1996",,Ceratophyllus wui,Ceratophyllus wui,Ceratophyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Emel'yanova & Goncharov, 1966",,Ceratophyllus zhovtyi,Ceratophyllus zhovtyi,Ceratophyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ceratophyllidae,Genus,"Curtis, 1832",,Ceratophyllus,Ceratophyllus,Ceratophyllinae
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus aenas,Ceratophyllus gallinae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus arvensis,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus atricapillae,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,Dale 1878,,Ceratopsyllus caudati,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus citrinellae,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus gallinulae,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus garruli,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Curtis, 1826",,Ceratopsyllus hirundinis,Ceratophyllus hirundinis,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus merulae,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus monedulae,Ceratophyllus gallinae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus palumbi,Monopsyllus sciurorum sciurorum,Ceratopsyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus pratensis,Ceratophyllus gallinae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus pyrrhulae,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus spini,Ceratophyllus gallinae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus trochili,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus turdi,Ceratophyllus gallinae,Ceratopsyllus
Lewis,Animalia,Ceratophyllidae,Species,"Dale, 1878",,Ceratopsyllus viscivora,Dasypsyllus gallinulae gallinulae,Ceratopsyllus
"Lewis, GBIF",Animalia,Ceratophyllidae,Genus,"Curtis, 1932",,Ceratopsyllus,Ceratophyllus,Ceratophyllinae
Lewis,Animalia,Ceratophyllidae,Species,"Jordan & Rothschild, 1921",,Ceratopyllus punjabensis,Nosopsyllus punjabensis,Ceratopyllus
"Lewis, CoL, GBIF",Animalia,Ceratophyllidae,Species,"(Ioff, 1936)",,Citellophilus altaicus,Citellophilus altaicus,Citellophilus
