rankID,sciname,scientificNameAuthorship,parentNameUsage,acceptedNameUsage,taxonRemarks,scientificName
230,levantinus,,stentoreus,,,Acrocephalus stentoreus levantinus
230,brunnescens,,stentoreus,,,Acrocephalus stentoreus brunnescens
230,amyae,,stentoreus,,,Acrocephalus stentoreus amyae
230,meridionalis,,stentoreus,,,Acrocephalus stentoreus meridionalis
230,harterti,,stentoreus,,,Acrocephalus stentoreus harterti
230,celebensis,,stentoreus,,,Acrocephalus stentoreus celebensis
230,siebersi,,stentoreus,,,Acrocephalus stentoreus siebersi
230,lentecaptus,,stentoreus,,,Acrocephalus stentoreus lentecaptus
220,luscinius,,Acrocephalus,,,Acrocephalus luscinius
220,hiwae,,Acrocephalus,,,Acrocephalus hiwae
220,australis,,Acrocephalus,,,Acrocephalus australis
230,sumbae,,australis,,,Acrocephalus australis sumbae
230,australis,,australis,,,Acrocephalus australis australis
230,gouldi,,australis,,,Acrocephalus australis gouldi
220,syrinx,,Acrocephalus,,,Acrocephalus syrinx
220,nijoi,,Acrocephalus,,,Acrocephalus nijoi
220,aequinoctialis,,Acrocephalus,,,Acrocephalus aequinoctialis
230,aequinoctialis,,aequinoctialis,,,Acrocephalus aequinoctialis aequinoctialis
230,pistor,,aequinoctialis,,,Acrocephalus aequinoctialis pistor
220,mendanae,,Acrocephalus,,,Acrocephalus mendanae
230,consobrina,,mendanae,,,Acrocephalus mendanae consobrina
230,mendanae,,mendanae,,,Acrocephalus mendanae mendanae
230,fatuhivae,,mendanae,,,Acrocephalus mendanae fatuhivae
230,dido,,mendanae,,,Acrocephalus mendanae dido
220,yamashinae,,Acrocephalus,,,Acrocephalus yamashinae
220,rehsei,,Acrocephalus,,,Acrocephalus rehsei
220,familiaris,,Acrocephalus,,,Acrocephalus familiaris
230,kingi,,familiaris,,,Acrocephalus familiaris kingi
230,familiaris,,familiaris,,,Acrocephalus familiaris familiaris
220,vaughani,,Acrocephalus,,,Acrocephalus vaughani
220,taiti,,Acrocephalus,,,Acrocephalus taiti
220,kerearako,,Acrocephalus,,,Acrocephalus kerearako
230,kaoko,,kerearako,,,Acrocephalus kerearako kaoko
230,kerearako,,kerearako,,,Acrocephalus kerearako kerearako
220,rimitarae,,Acrocephalus,,,Acrocephalus rimitarae
220,musae,,Acrocephalus,,,Acrocephalus musae
230,musae,,musae,,,Acrocephalus musae musae
230,garretti,,musae,,,Acrocephalus musae garretti
220,caffer,,Acrocephalus,,,Acrocephalus caffer
220,longirostris,,Acrocephalus,,,Acrocephalus longirostris
220,percernis,,Acrocephalus,,,Acrocephalus percernis
230,percernis,,percernis,,,Acrocephalus percernis percernis
230,idae,,percernis,,,Acrocephalus percernis idae
230,aquilonis,,percernis,,,Acrocephalus percernis aquilonis
230,postremus,,percernis,,,Acrocephalus percernis postremus
220,atyphus,,Acrocephalus,,,Acrocephalus atyphus
230,atyphus,,atyphus,,,Acrocephalus atyphus atyphus
230,ravus,,atyphus,,,Acrocephalus atyphus ravus
230,palmarum,,atyphus,,,Acrocephalus atyphus palmarum
230,niauensis,,atyphus,,,Acrocephalus atyphus niauensis
230,eremus,,atyphus,,,Acrocephalus atyphus eremus
230,flavidus,,atyphus,,,Acrocephalus atyphus flavidus
220,astrolabii,,Acrocephalus,,,Acrocephalus astrolabii
140,Locustellidae,,Passeriformes,,,
180,Robsonius,,Locustellidae,,,
220,rabori,,Robsonius,,,Robsonius rabori
220,thompsoni,,Robsonius,,,Robsonius thompsoni
220,sorsogonensis,,Robsonius,,,Robsonius sorsogonensis
180,Megalurus,,Locustellidae,,,
220,carteri,,Megalurus,,,Megalurus carteri
220,punctatus,,Megalurus,,,Megalurus punctatus
230,vealeae,,punctatus,,,Megalurus punctatus vealeae
230,punctatus,,punctatus,,,Megalurus punctatus punctatus
230,stewartianus,,punctatus,,,Megalurus punctatus stewartianus
230,wilsoni,,punctatus,,,Megalurus punctatus wilsoni
230,caudatus,,punctatus,,,Megalurus punctatus caudatus
220,rufescens,,Megalurus,,,Megalurus rufescens
220,gramineus,,Megalurus,,,Megalurus gramineus
230,papuensis,,gramineus,,,Megalurus gramineus papuensis
230,goulburni,,gramineus,,,Megalurus gramineus goulburni
230,gramineus,,gramineus,,,Megalurus gramineus gramineus
230,thomasi,,gramineus,,,Megalurus gramineus thomasi
220,cruralis,,Megalurus,,,Megalurus cruralis
220,timoriensis,,Megalurus,,,Megalurus timoriensis
230,tweeddalei,,timoriensis,,,Megalurus timoriensis tweeddalei
230,mindorensis,,timoriensis,,,Megalurus timoriensis mindorensis
230,alopex,,timoriensis,,,Megalurus timoriensis alopex
230,crex,,timoriensis,,,Megalurus timoriensis crex
230,celebensis,,timoriensis,,,Megalurus timoriensis celebensis
230,amboinensis,,timoriensis,,,Megalurus timoriensis amboinensis
230,inquirendus,,timoriensis,,,Megalurus timoriensis inquirendus
230,timoriensis,,timoriensis,,,Megalurus timoriensis timoriensis
230,muscalis,,timoriensis,,,Megalurus timoriensis muscalis
230,alisteri,,timoriensis,,,Megalurus timoriensis alisteri
230,stresemanni,,timoriensis,,,Megalurus timoriensis stresemanni
230,mayri,,timoriensis,,,Megalurus timoriensis mayri
230,wahgiensis,,timoriensis,,,Megalurus timoriensis wahgiensis
230,montanus,,timoriensis,,,Megalurus timoriensis montanus
230,macrurus,,timoriensis,,,Megalurus timoriensis macrurus
230,harterti,,timoriensis,,,Megalurus timoriensis harterti
230,alpinus,,timoriensis,,,Megalurus timoriensis alpinus
230,interscapularis,,timoriensis,,,Megalurus timoriensis interscapularis
220,mathewsi,,Megalurus,,,Megalurus mathewsi
220,palustris,,Megalurus,,,Megalurus palustris
230,toklao,,palustris,,,Megalurus palustris toklao
230,forbesi,,palustris,,,Megalurus palustris forbesi
230,palustris,,palustris,,,Megalurus palustris palustris
220,albolimbatus,,Megalurus,,,Megalurus albolimbatus
180,Malia,,Locustellidae,,,
220,grata,,Malia,,,Malia grata
230,recondita,,grata,,,Malia grata recondita
230,stresemanni,,grata,,,Malia grata stresemanni
230,grata,,grata,,,Malia grata grata
180,Schoenicola,,Locustellidae,,,
220,brevirostris,,Schoenicola,,,Schoenicola brevirostris
230,alexinae,,brevirostris,,,Schoenicola brevirostris alexinae
230,brevirostris,,brevirostris,,,Schoenicola brevirostris brevirostris
220,platyurus,,Schoenicola,,,Schoenicola platyurus
180,Bradypterus,,Locustellidae,,,
220,barratti,,Bradypterus,,,Bradypterus barratti
230,priesti,,barratti,,,Bradypterus barratti priesti
230,barratti,,barratti,,,Bradypterus barratti barratti
230,cathkinensis,,barratti,,,Bradypterus barratti cathkinensis
230,godfreyi,,barratti,,,Bradypterus barratti godfreyi
220,bangwaensis,,Bradypterus,,,Bradypterus bangwaensis
220,lopezi,,Bradypterus,,,Bradypterus lopezi
230,lopezi,,lopezi,,,Bradypterus lopezi lopezi
230,camerunensis,,lopezi,,,Bradypterus lopezi camerunensis
230,barakae,,lopezi,,,Bradypterus lopezi barakae
230,boultoni,,lopezi,,,Bradypterus lopezi boultoni
230,mariae,,lopezi,,,Bradypterus lopezi mariae
230,usambarae,,lopezi,,,Bradypterus lopezi usambarae
230,ufipae,,lopezi,,,Bradypterus lopezi ufipae
230,granti,,lopezi,,,Bradypterus lopezi granti
220,cinnamomeus,,Bradypterus,,,Bradypterus cinnamomeus
230,cinnamomeus,,cinnamomeus,,,Bradypterus cinnamomeus cinnamomeus
230,cavei,,cinnamomeus,,,Bradypterus cinnamomeus cavei
230,mildbreadi,,cinnamomeus,,,Bradypterus cinnamomeus mildbreadi
230,nyassae,,cinnamomeus,,,Bradypterus cinnamomeus nyassae
220,sylvaticus,,Bradypterus,,,Bradypterus sylvaticus
230,pondoensis,,sylvaticus,,,Bradypterus sylvaticus pondoensis
230,sylvaticus,,sylvaticus,,,Bradypterus sylvaticus sylvaticus
220,brunneus,,Bradypterus,,,Bradypterus brunneus
220,graueri,,Bradypterus,,,Bradypterus graueri
220,baboecala,,Bradypterus,,,Bradypterus baboecala
230,elgonensis,,baboecala,,,Bradypterus baboecala elgonensis
230,centralis,,baboecala,,,Bradypterus baboecala centralis
230,chadensis,,baboecala,,,Bradypterus baboecala chadensis
230,sudanensis,,baboecala,,,Bradypterus baboecala sudanensis
230,abyssinicus,,baboecala,,,Bradypterus baboecala abyssinicus
230,tongensis,,baboecala,,,Bradypterus baboecala tongensis
230,benguellensis,,baboecala,,,Bradypterus baboecala benguellensis
230,msiri,,baboecala,,,Bradypterus baboecala msiri
230,transvaalensis,,baboecala,,,Bradypterus baboecala transvaalensis
230,baboecala,,baboecala,,,Bradypterus baboecala baboecala
220,grandis,,Bradypterus,,,Bradypterus grandis
220,carpalis,,Bradypterus,,,Bradypterus carpalis
220,alfredi,,Bradypterus,,,Bradypterus alfredi
230,alfredi,,alfredi,,,Bradypterus alfredi alfredi
230,kungwensis,,alfredi,,,Bradypterus alfredi kungwensis
180,Locustella,,Locustellidae,,,
220,fasciolata,,Locustella,,,Locustella fasciolata
220,amnicola,,Locustella,,,Locustella amnicola
220,pryeri,,Locustella,,,Locustella pryeri
230,sinensis,,pryeri,,,Locustella pryeri sinensis
230,pryeri,,pryeri,,,Locustella pryeri pryeri
220,certhiola,,Locustella,,,Locustella certhiola
230,rubescens,,certhiola,,,Locustella certhiola rubescens
230,sparsimstriata,,certhiola,,,Locustella certhiola sparsimstriata
230,certhiola,,certhiola,,,Locustella certhiola certhiola
230,centralasiae,,certhiola,,,Locustella certhiola centralasiae
220,ochotensis,,Locustella,,,Locustella ochotensis
230,subcerthiola,,ochotensis,,,Locustella ochotensis subcerthiola
230,ochotensis,,ochotensis,,,Locustella ochotensis ochotensis
220,pleskei,,Locustella,,,Locustella pleskei
220,lanceolata,,Locustella,,,Locustella lanceolata
220,fluviatilis,,Locustella,,,Locustella fluviatilis
220,luscinioides,,Locustella,,,Locustella luscinioides
230,luscinioides,,luscinioides,,,Locustella luscinioides luscinioides
230,sarmatica,,luscinioides,,,Locustella luscinioides sarmatica
230,fusca,,luscinioides,,,Locustella luscinioides fusca
220,luteoventris,,Locustella,,,Locustella luteoventris
220,tacsanowskia,,Locustella,,,Locustella tacsanowskia
220,major,,Locustella,,,Locustella major
230,major,,major,,,Locustella major major
230,innae,,major,,,Locustella major innae
220,naevia,,Locustella,,,Locustella naevia
230,naevia,,naevia,,,Locustella naevia naevia
230,obscurior,,naevia,,,Locustella naevia obscurior
230,straminea,,naevia,,,Locustella naevia straminea
230,mongolica,,naevia,,,Locustella naevia mongolica
220,caudata,,Locustella,,,Locustella caudata
230,caudata,,caudata,,,Locustella caudata caudata
230,malindangensis,,caudata,,,Locustella caudata malindangensis
230,unicolor,,caudata,,,Locustella caudata unicolor
220,castanea,,Locustella,,,Locustella castanea
230,castanea,,castanea,,,Locustella castanea castanea
230,disturbans,,castanea,,,Locustella castanea disturbans
230,musculus,,castanea,,,Locustella castanea musculus
220,davidi,,Locustella,,,Locustella davidi
230,suschkini,,davidi,,,Locustella davidi suschkini
230,davidi,,davidi,,,Locustella davidi davidi
230,shanensis,,davidi,,,Locustella davidi shanensis
220,kashmirensis,,Locustella,,,Locustella kashmirensis
220,thoracica,,Locustella,,,Locustella thoracica
230,thoracica,,thoracica,,,Locustella thoracica thoracica
230,przevalskii,,thoracica,,,Locustella thoracica przevalskii
220,alishanensis,,Locustella,,,Locustella alishanensis
220,accentor,,Locustella,,,Locustella accentor
220,mandelli,,Locustella,,,Locustella mandelli
230,mandelli,,mandelli,,,Locustella mandelli mandelli
230,melanorhyncha,,mandelli,,,Locustella mandelli melanorhyncha
220,idonea,,Locustella,,,Locustella idonea
220,chengi,,Locustella,,,Locustella chengi
220,seebohmi,,Locustella,,,Locustella seebohmi
220,montis,,Locustella,,,Locustella montis
230,montis,,montis,,,Locustella montis montis
230,timorensis,,montis,,,Locustella montis timorensis
180,Elaphrornis,,Locustellidae,,,
220,palliseri,,Elaphrornis,,,Elaphrornis palliseri
180,Amphilais,,Locustellidae,,,
220,seebohmi,,Amphilais,,,Amphilais seebohmi
180,Buettikoferella,,Locustellidae,,,
220,bivittata,,Buettikoferella,,,Buettikoferella bivittata
180,Megalurulus,,Locustellidae,,,
220,mariei,,Megalurulus,,,Megalurulus mariei
220,grosvenori,,Megalurulus,,,Megalurulus grosvenori
220,llaneae,,Megalurulus,,,Megalurulus llaneae
220,whitneyi,,Megalurulus,,,Megalurulus whitneyi
230,whitneyi,,whitneyi,,,Megalurulus whitneyi whitneyi
230,turipavae,,whitneyi,,,Megalurulus whitneyi turipavae
220,rubiginosus,,Megalurulus,,,Megalurulus rubiginosus
180,Trichocichla,,Locustellidae,,,
220,rufa,,Trichocichla,,,Trichocichla rufa
230,rufa,,rufa,,,Trichocichla rufa rufa
230,cluniei,,rufa,,,Trichocichla rufa cluniei
180,Chaetornis,,Locustellidae,,,
220,striata,,Chaetornis,,,Chaetornis striata
140,Donacobiidae,,Passeriformes,,,
180,Donacobius,,Donacobiidae,,,
220,atricapilla,,Donacobius,,,Donacobius atricapilla
230,brachypterus,,atricapilla,,,Donacobius atricapilla brachypterus
230,nigrodorsalis,,atricapilla,,,Donacobius atricapilla nigrodorsalis
230,atricapilla,,atricapilla,,,Donacobius atricapilla atricapilla
230,albovittatus,,atricapilla,,,Donacobius atricapilla albovittatus
140,Bernieridae,,Passeriformes,,,
180,Oxylabes,,Bernieridae,,,
220,madagascariensis,,Oxylabes,,,Oxylabes madagascariensis
180,Bernieria,,Bernieridae,,,
220,madagascariensis,,Bernieria,,,Bernieria madagascariensis
230,madagascariensis,,madagascariensis,,,Bernieria madagascariensis madagascariensis
230,incelebris,,madagascariensis,,,Bernieria madagascariensis incelebris
180,Cryptosylvicola,,Bernieridae,,,
220,randrianasoloi,,Cryptosylvicola,,,Cryptosylvicola randrianasoloi
180,Hartertula,,Bernieridae,,,
220,flavoviridis,,Hartertula,,,Hartertula flavoviridis
180,Thamnornis,,Bernieridae,,,
220,chloropetoides,,Thamnornis,,,Thamnornis chloropetoides
180,Crossleyia,,Bernieridae,,,
220,xanthophrys,,Crossleyia,,,Crossleyia xanthophrys
180,Xanthomixis,,Bernieridae,,,
220,zosterops,,Xanthomixis,,,Xanthomixis zosterops
230,fulvescens,,zosterops,,,Xanthomixis zosterops fulvescens
230,andapae,,zosterops,,,Xanthomixis zosterops andapae
230,zosterops,,zosterops,,,Xanthomixis zosterops zosterops
230,ankafanae,,zosterops,,,Xanthomixis zosterops ankafanae
220,apperti,,Xanthomixis,,,Xanthomixis apperti
220,tenebrosa,,Xanthomixis,,,Xanthomixis tenebrosa
220,cinereiceps,,Xanthomixis,,,Xanthomixis cinereiceps
180,Randia,,Bernieridae,,,
220,pseudozosterops,,Randia,,,Randia pseudozosterops
140,Cisticolidae,,Passeriformes,,,
180,Neomixis,,Cisticolidae,,,
220,tenella,,Neomixis,,,Neomixis tenella
230,tenella,,tenella,,,Neomixis tenella tenella
230,decaryi,,tenella,,,Neomixis tenella decaryi
230,orientalis,,tenella,,,Neomixis tenella orientalis
230,debilis,,tenella,,,Neomixis tenella debilis
220,viridis,,Neomixis,,,Neomixis viridis
230,delacouri,,viridis,,,Neomixis viridis delacouri
230,viridis,,viridis,,,Neomixis viridis viridis
220,striatigula,,Neomixis,,,Neomixis striatigula
230,sclateri,,striatigula,,,Neomixis striatigula sclateri
230,pallidior,,striatigula,,,Neomixis striatigula pallidior
230,striatigula,,striatigula,,,Neomixis striatigula striatigula
180,Micromacronus,,Cisticolidae,,,
220,leytensis,,Micromacronus,,,Micromacronus leytensis
220,sordidus,,Micromacronus,,,Micromacronus sordidus
180,Eremomela,,Cisticolidae,,,
220,salvadorii,,Eremomela,,,Eremomela salvadorii
220,flavicrissalis,,Eremomela,,,Eremomela flavicrissalis
220,icteropygialis,,Eremomela,,,Eremomela icteropygialis
230,alexanderi,,icteropygialis,,,Eremomela icteropygialis alexanderi
230,griseoflava,,icteropygialis,,,Eremomela icteropygialis griseoflava
230,abdominalis,,icteropygialis,,,Eremomela icteropygialis abdominalis
230,polioxantha,,icteropygialis,,,Eremomela icteropygialis polioxantha
230,puellula,,icteropygialis,,,Eremomela icteropygialis puellula
230,icteropygialis,,icteropygialis,,,Eremomela icteropygialis icteropygialis
230,helenorae,,icteropygialis,,,Eremomela icteropygialis helenorae
230,perimacha,,icteropygialis,,,Eremomela icteropygialis perimacha
230,saturatior,,icteropygialis,,,Eremomela icteropygialis saturatior
220,pusilla,,Eremomela,,,Eremomela pusilla
220,canescens,,Eremomela,,,Eremomela canescens
230,canescens,,canescens,,,Eremomela canescens canescens
230,elegans,,canescens,,,Eremomela canescens elegans
230,abyssinica,,canescens,,,Eremomela canescens abyssinica
230,elgonensis,,canescens,,,Eremomela canescens elgonensis
220,scotops,,Eremomela,,,Eremomela scotops
230,pulchra,,scotops,,,Eremomela scotops pulchra
230,congensis,,scotops,,,Eremomela scotops congensis
230,citriniceps,,scotops,,,Eremomela scotops citriniceps
230,kikuyuensis,,scotops,,,Eremomela scotops kikuyuensis
230,scotops,,scotops,,,Eremomela scotops scotops
220,gregalis,,Eremomela,,,Eremomela gregalis
230,damarensis,,gregalis,,,Eremomela gregalis damarensis
230,gregalis,,gregalis,,,Eremomela gregalis gregalis
220,badiceps,,Eremomela,,,Eremomela badiceps
230,fantiensis,,badiceps,,,Eremomela badiceps fantiensis
230,badiceps,,badiceps,,,Eremomela badiceps badiceps
230,latukae,,badiceps,,,Eremomela badiceps latukae
220,turneri,,Eremomela,,,Eremomela turneri
230,kalindei,,turneri,,,Eremomela turneri kalindei
230,turneri,,turneri,,,Eremomela turneri turneri
220,atricollis,,Eremomela,,,Eremomela atricollis
220,usticollis,,Eremomela,,,Eremomela usticollis
230,rensi,,usticollis,,,Eremomela usticollis rensi
230,usticollis,,usticollis,,,Eremomela usticollis usticollis
180,Drymocichla,,Cisticolidae,,,
220,incana,,Drymocichla,,,Drymocichla incana
180,Schistolais,,Cisticolidae,,,
220,leontica,,Schistolais,,,Schistolais leontica
220,leucopogon,,Schistolais,,,Schistolais leucopogon
230,leucopogon,,leucopogon,,,Schistolais leucopogon leucopogon
230,reichenowi,,leucopogon,,,Schistolais leucopogon reichenowi
180,Oreophilais,,Cisticolidae,,,
220,robertsi,,Oreophilais,,,Oreophilais robertsi
180,Phragmacia,,Cisticolidae,,,
220,substriata,,Phragmacia,,,Phragmacia substriata
230,confinis,,substriata,,,Phragmacia substriata confinis
230,substriata,,substriata,,,Phragmacia substriata substriata
180,Urolais,,Cisticolidae,,,
220,epichlorus,,Urolais,,,Urolais epichlorus
230,epichlorus,,epichlorus,,,Urolais epichlorus epichlorus
230,mariae,,epichlorus,,,Urolais epichlorus mariae
180,Oreolais,,Cisticolidae,,,
220,pulchra,,Oreolais,,,Oreolais pulchra
230,pulchra,,pulchra,,,Oreolais pulchra pulchra
230,murphyi,,pulchra,,,Oreolais pulchra murphyi
220,ruwenzorii,,Oreolais,,,Oreolais ruwenzorii
180,Artisornis,,Cisticolidae,,,
220,metopias,,Artisornis,,,Artisornis metopias
230,metopias,,metopias,,,Artisornis metopias metopias
230,altus,,metopias,,,Artisornis metopias altus
220,moreaui,,Artisornis,,,Artisornis moreaui
230,moreaui,,moreaui,,,Artisornis moreaui moreaui
230,sousae,,moreaui,,,Artisornis moreaui sousae
180,Poliolais,,Cisticolidae,,,
220,lopezi,,Poliolais,,,Poliolais lopezi
230,manengubae,,lopezi,,,Poliolais lopezi manengubae
230,alexanderi,,lopezi,,,Poliolais lopezi alexanderi
230,lopezi,,lopezi,,,Poliolais lopezi lopezi
180,Calamonastes,,Cisticolidae,,,
220,undosus,,Calamonastes,,,Calamonastes undosus
230,cinereus,,undosus,,,Calamonastes undosus cinereus
230,katangae,,undosus,,,Calamonastes undosus katangae
230,huilae,,undosus,,,Calamonastes undosus huilae
230,undosus,,undosus,,,Calamonastes undosus undosus
230,stierlingi,,undosus,,,Calamonastes undosus stierlingi
230,olivascens,,undosus,,,Calamonastes undosus olivascens
230,irwini,,undosus,,,Calamonastes undosus irwini
230,pintoi,,undosus,,,Calamonastes undosus pintoi
220,simplex,,Calamonastes,,,Calamonastes simplex
220,fasciolatus,,Calamonastes,,,Calamonastes fasciolatus
230,pallidior,,fasciolatus,,,Calamonastes fasciolatus pallidior
230,fasciolatus,,fasciolatus,,,Calamonastes fasciolatus fasciolatus
230,europhilus,,fasciolatus,,,Calamonastes fasciolatus europhilus
180,Camaroptera,,Cisticolidae,,,
220,brachyura,,Camaroptera,,,Camaroptera brachyura
230,harterti,,brachyura,,,Camaroptera brachyura harterti
230,brevicaudata,,brachyura,,,Camaroptera brachyura brevicaudata
230,tincta,,brachyura,,,Camaroptera brachyura tincta
230,abessinica,,brachyura,,,Camaroptera brachyura abessinica
230,insulata,,brachyura,,,Camaroptera brachyura insulata
230,erlangeri,,brachyura,,,Camaroptera brachyura erlangeri
230,aschani,,brachyura,,,Camaroptera brachyura aschani
230,griseigula,,brachyura,,,Camaroptera brachyura griseigula
230,intercalata,,brachyura,,,Camaroptera brachyura intercalata
230,sharpei,,brachyura,,,Camaroptera brachyura sharpei
230,transitiva,,brachyura,,,Camaroptera brachyura transitiva
230,beirensis,,brachyura,,,Camaroptera brachyura beirensis
230,pileata,,brachyura,,,Camaroptera brachyura pileata
230,fugglescouchmani,,brachyura,,,Camaroptera brachyura fugglescouchmani
230,bororensis,,brachyura,,,Camaroptera brachyura bororensis
230,brachyura,,brachyura,,,Camaroptera brachyura brachyura
230,constans,,brachyura,,,Camaroptera brachyura constans
220,superciliaris,,Camaroptera,,,Camaroptera superciliaris
220,chloronota,,Camaroptera,,,Camaroptera chloronota
230,kelsalli,,chloronota,,,Camaroptera chloronota kelsalli
230,chloronota,,chloronota,,,Camaroptera chloronota chloronota
230,granti,,chloronota,,,Camaroptera chloronota granti
230,toroensis,,chloronota,,,Camaroptera chloronota toroensis
230,kamitugaensis,,chloronota,,,Camaroptera chloronota kamitugaensis
180,Spiloptila,,Cisticolidae,,,
220,clamans,,Spiloptila,,,Spiloptila clamans
180,Phyllolais,,Cisticolidae,,,
220,pulchella,,Phyllolais,,,Phyllolais pulchella
180,Apalis,,Cisticolidae,,,
220,thoracica,,Apalis,,,Apalis thoracica
230,fuscigularis,,thoracica,,,Apalis thoracica fuscigularis
230,flavigularis,,thoracica,,,Apalis thoracica flavigularis
230,lynesi,,thoracica,,,Apalis thoracica lynesi
230,griseiceps,,thoracica,,,Apalis thoracica griseiceps
230,pareensis,,thoracica,,,Apalis thoracica pareensis
230,uluguru,,thoracica,,,Apalis thoracica uluguru
230,murina,,thoracica,,,Apalis thoracica murina
230,youngi,,thoracica,,,Apalis thoracica youngi
230,whitei,,thoracica,,,Apalis thoracica whitei
230,quarta,,thoracica,,,Apalis thoracica quarta
230,arnoldi,,thoracica,,,Apalis thoracica arnoldi
230,rhodesiae,,thoracica,,,Apalis thoracica rhodesiae
230,flaviventris,,thoracica,,,Apalis thoracica flaviventris
230,spelonkensis,,thoracica,,,Apalis thoracica spelonkensis
230,lebomboensis,,thoracica,,,Apalis thoracica lebomboensis
230,venusta,,thoracica,,,Apalis thoracica venusta
230,drakensbergensis,,thoracica,,,Apalis thoracica drakensbergensis
230,thoracica,,thoracica,,,Apalis thoracica thoracica
230,claudei,,thoracica,,,Apalis thoracica claudei
230,capensis,,thoracica,,,Apalis thoracica capensis
230,griseopyga,,thoracica,,,Apalis thoracica griseopyga
220,nigriceps,,Apalis,,,Apalis nigriceps
230,nigriceps,,nigriceps,,,Apalis nigriceps nigriceps
230,collaris,,nigriceps,,,Apalis nigriceps collaris
220,jacksoni,,Apalis,,,Apalis jacksoni
230,bambuluensis,,jacksoni,,,Apalis jacksoni bambuluensis
230,minor,,jacksoni,,,Apalis jacksoni minor
230,jacksoni,,jacksoni,,,Apalis jacksoni jacksoni
220,chariessa,,Apalis,,,Apalis chariessa
230,macphersoni,,chariessa,,,Apalis chariessa macphersoni
230,chariessa,,chariessa,,,Apalis chariessa chariessa
220,binotata,,Apalis,,,Apalis binotata
220,personata,,Apalis,,,Apalis personata
230,personata,,personata,,,Apalis personata personata
230,marungensis,,personata,,,Apalis personata marungensis
220,flavida,,Apalis,,,Apalis flavida
230,flavocincta,,flavida,,,Apalis flavida flavocincta
230,viridiceps,,flavida,,,Apalis flavida viridiceps
230,caniceps,,flavida,,,Apalis flavida caniceps
230,abyssinica,,flavida,,,Apalis flavida abyssinica
230,pugnax,,flavida,,,Apalis flavida pugnax
230,golzi,,flavida,,,Apalis flavida golzi
230,flavida,,flavida,,,Apalis flavida flavida
230,neglecta,,flavida,,,Apalis flavida neglecta
230,florisuga,,flavida,,,Apalis flavida florisuga
220,ruddi,,Apalis,,,Apalis ruddi
230,caniviridis,,ruddi,,,Apalis ruddi caniviridis
230,ruddi,,ruddi,,,Apalis ruddi ruddi
230,fumosa,,ruddi,,,Apalis ruddi fumosa
220,sharpii,,Apalis,,,Apalis sharpii
220,rufogularis,,Apalis,,,Apalis rufogularis
230,rufogularis,,rufogularis,,,Apalis rufogularis rufogularis
230,sanderi,,rufogularis,,,Apalis rufogularis sanderi
230,angolensis,,rufogularis,,,Apalis rufogularis angolensis
230,brauni,,rufogularis,,,Apalis rufogularis brauni
230,nigrescens,,rufogularis,,,Apalis rufogularis nigrescens
230,kigezi,,rufogularis,,,Apalis rufogularis kigezi
220,argentea,,Apalis,,,Apalis argentea
220,bamendae,,Apalis,,,Apalis bamendae
220,goslingi,,Apalis,,,Apalis goslingi
220,porphyrolaema,,Apalis,,,Apalis porphyrolaema
230,kaboboensis,,porphyrolaema,,,Apalis porphyrolaema kaboboensis
230,porphyrolaema,,porphyrolaema,,,Apalis porphyrolaema porphyrolaema
230,affinis,,porphyrolaema,,,Apalis porphyrolaema affinis
220,chapini,,Apalis,,,Apalis chapini
230,strausae,,chapini,,,Apalis chapini strausae
230,chapini,,chapini,,,Apalis chapini chapini
220,melanocephala,,Apalis,,,Apalis melanocephala
230,melanocephala,,melanocephala,,,Apalis melanocephala melanocephala
230,nigrodorsalis,,melanocephala,,,Apalis melanocephala nigrodorsalis
230,moschi,,melanocephala,,,Apalis melanocephala moschi
230,muhuluensis,,melanocephala,,,Apalis melanocephala muhuluensis
230,adjacens,,melanocephala,,,Apalis melanocephala adjacens
230,fuliginosa,,melanocephala,,,Apalis melanocephala fuliginosa
230,lightoni,,melanocephala,,,Apalis melanocephala lightoni
230,tenebricosa,,melanocephala,,,Apalis melanocephala tenebricosa
230,addenda,,melanocephala,,,Apalis melanocephala addenda
220,chirindensis,,Apalis,,,Apalis chirindensis
230,vumbae,,chirindensis,,,Apalis chirindensis vumbae
230,chirindensis,,chirindensis,,,Apalis chirindensis chirindensis
220,cinerea,,Apalis,,,Apalis cinerea
230,sclateri,,cinerea,,,Apalis cinerea sclateri
230,grandis,,cinerea,,,Apalis cinerea grandis
230,cinerea,,cinerea,,,Apalis cinerea cinerea
230,funebris,,cinerea,,,Apalis cinerea funebris
220,alticola,,Apalis,,,Apalis alticola
230,alticola,,alticola,,,Apalis alticola alticola
230,dowsetti,,alticola,,,Apalis alticola dowsetti
220,karamojae,,Apalis,,,Apalis karamojae
230,karamojae,,karamojae,,,Apalis karamojae karamojae
230,stronachi,,karamojae,,,Apalis karamojae stronachi
180,Orthotomus,,Cisticolidae,,,
220,sutorius,,Orthotomus,,,Orthotomus sutorius
230,guzuratus,,sutorius,,,Orthotomus sutorius guzuratus
230,patia,,sutorius,,,Orthotomus sutorius patia
230,luteus,,sutorius,,,Orthotomus sutorius luteus
230,sutorius,,sutorius,,,Orthotomus sutorius sutorius
230,fernandonis,,sutorius,,,Orthotomus sutorius fernandonis
230,inexpectatus,,sutorius,,,Orthotomus sutorius inexpectatus
230,longicauda,,sutorius,,,Orthotomus sutorius longicauda
